DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Week,TMIN_10thPercentile_Week,Temp_Diff,SnowyDay,SNWD_Lag1,SNWD_Lag2,SnowyDaysCount_7,Cumulative_SnowDepth_7,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Day_of_Week,Day_of_Year,SNWD_TMIN_Interaction,Snowfall_Intensity,Seasonal_TMIN_Deviation,Rolling_Mean_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,Previous_Season_TMIN,Rolling_Sum_PRCP_14,Cumulative_Snowfall_Lag7,TMIN_SNOW_Interaction,TMAX_PRCP_Interaction,Seasonal_TMIN_Anomaly,Days_Since_Last_Precip,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,EWMA_TMIN_30,SNWD_Snowfall_Diff,TMIN_Lag1,TMAX_Lag1,SNOW_Lag1,Rolling_Sum_SNWD_7
2015-12-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.8,2.2,9.7,0.0,0.0,49,-23.9,10.0,0,0.0,0.0,2.0,110.0,0.0,0.5,20.6,-9.67,-15.52,1,335,-0.0,0.0,10.29,-7.89,0.09,-10.57,-23.9,44.9,53.0,-0.0,21.34,6.26,2.0,3.3,-19.4,-8.84,0.0,-12.8,-7.2,0.0,110.0
2015-12-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,0.6,5.0,16.5,0.0,0.0,49,-23.9,4.4,0,0.0,0.0,1.0,80.0,9.7,0.0,35.1,-7.53,-14.56,2,336,0.0,0.0,18.69,-7.76,8.36,-7.78,-7.8,61.4,73.0,0.0,82.5,15.33,1.0,3.3,-19.4,-8.23,0.0,-7.8,2.2,0.0,80.0
2015-12-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.6,1.1,18.0,201.0,0.0,49,-23.9,11.7,1,0.0,0.0,2.0,30.0,16.5,9.7,53.1,-8.17,-14.56,3,337,-0.0,201.0,7.49,-8.02,-2.58,-8.48,0.6,70.3,73.0,-2130.6,19.8,3.36,1.0,3.3,-19.4,-8.39,-201.0,0.6,5.0,0.0,30.0
2015-12-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.6,-5.6,1.5,20.0,50.0,49,-23.9,5.0,1,0.0,0.0,3.0,50.0,18.0,16.5,53.8,-9.69,-14.56,4,338,-530.0,0.39,7.49,-8.3,-2.3,-9.01,-10.6,61.4,73.0,-212.0,-8.4,3.29,1.0,3.3,-19.4,-8.53,49.61,-10.6,1.1,201.0,50.0
2015-12-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-8.3,2.8,0.0,0.0,50.0,49,-23.9,11.1,0,50.0,0.0,3.0,100.0,1.5,18.0,46.2,-9.53,-14.56,5,339,-415.0,0.0,9.79,-8.68,0.38,-8.83,-10.6,61.4,73.0,-0.0,0.0,5.58,1.0,1.1,-19.4,-8.51,50.0,-10.6,-5.6,20.0,100.0
2015-12-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-2.2,3.3,0.0,0.0,50.0,49,-23.9,5.5,0,50.0,50.0,2.0,150.0,0.0,1.5,45.7,-7.39,-11.48,6,340,-110.0,0.0,15.89,-8.79,6.59,-7.18,-8.3,61.4,83.0,-0.0,0.0,11.47,1.0,0.6,-19.4,-8.11,50.0,-8.3,2.8,0.0,150.0
2015-12-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-5.6,0.6,0.0,0.0,30.0,50,-26.1,6.2,0,50.0,50.0,2.0,180.0,0.0,0.0,45.7,-6.36,-10.6,0,341,-168.0,0.0,12.49,-8.72,3.12,-6.78,-2.2,61.4,83.0,-0.0,0.0,9.6,1.0,0.6,-19.4,-7.94,30.0,-2.2,3.3,0.0,180.0
2015-12-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.7,0.0,0.0,0.0,30.0,50,-26.1,6.7,0,30.0,50.0,2.0,210.0,0.0,0.0,36.0,-6.2,-10.6,1,342,-201.0,0.0,11.39,-8.57,1.87,-6.76,-5.6,56.6,30.0,-0.0,0.0,9.18,1.0,0.6,-19.4,-7.86,30.0,-5.6,0.6,0.0,210.0
2015-12-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.7,-0.6,0.0,0.0,30.0,50,-26.1,6.1,0,30.0,30.0,2.0,240.0,0.0,0.0,19.5,-7.24,-10.6,2,343,-201.0,0.0,11.39,-8.54,1.84,-6.75,-6.7,54.6,10.0,-0.0,-0.0,8.42,1.0,0.6,-19.4,-7.79,30.0,-6.7,0.0,0.0,240.0
2015-12-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-4.4,0.6,1.3,3.0,30.0,50,-26.1,5.0,1,30.0,30.0,2.0,270.0,0.0,0.0,2.8,-6.36,-9.22,3,344,-132.0,0.1,13.69,-8.68,4.28,-6.16,-6.7,55.9,211.0,-13.2,0.78,10.5,6.0,0.6,-19.4,-7.57,29.9,-6.7,-0.6,0.0,270.0
2015-12-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-3.3,0.6,0.0,3.0,0.0,50,-26.1,3.9,1,30.0,30.0,2.0,220.0,1.3,0.0,1.3,-5.31,-7.34,4,345,-0.0,3.0,14.79,-8.77,5.47,-5.44,-4.4,55.1,231.0,-9.9,0.0,12.28,6.0,0.6,-19.4,-7.3,-3.0,-4.4,0.6,3.0,220.0
2015-12-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-5.0,-2.2,0.0,0.0,0.0,50,-26.1,2.8,0,0.0,30.0,2.0,170.0,0.0,1.3,1.3,-4.84,-6.7,5,346,-0.0,0.0,13.09,-8.83,3.83,-5.33,-3.3,47.5,231.0,-0.0,-0.0,10.64,6.0,0.6,-19.4,-7.15,0.0,-3.3,0.6,3.0,170.0
2015-12-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.1,2.8,3.3,0.0,0.0,50,-26.1,8.9,0,0.0,0.0,2.0,120.0,0.0,0.0,4.6,-5.4,-6.7,6,347,-0.0,0.0,11.99,-8.79,2.69,-5.53,-5.0,50.3,221.0,-0.0,9.24,9.98,3.0,0.6,-19.4,-7.08,0.0,-5.0,-2.2,0.0,120.0
2015-12-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,0.0,5.0,9.7,0.0,0.0,51,-27.2,5.0,0,0.0,0.0,2.0,90.0,3.3,0.0,14.3,-4.6,-6.7,0,348,0.0,0.0,18.09,-8.33,8.33,-4.14,-6.1,60.0,221.0,0.0,48.5,16.03,1.0,0.6,-19.4,-6.62,0.0,-6.1,2.8,0.0,90.0
2015-12-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.1,6.1,37.1,56.0,0.0,51,-27.2,12.2,1,0.0,0.0,3.0,60.0,9.7,3.3,51.4,-4.51,-6.34,1,349,-0.0,56.0,11.99,-8.09,1.99,-4.63,0.0,87.4,221.0,-341.6,226.31,10.43,1.0,0.6,-19.4,-6.59,-56.0,0.0,5.0,0.0,60.0
2015-12-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.8,-0.6,0.0,0.0,30.0,51,-27.2,7.2,0,0.0,0.0,3.0,60.0,37.1,9.7,51.4,-4.67,-6.78,2,350,-234.0,0.0,10.29,-7.91,0.11,-5.42,-6.1,70.9,221.0,-0.0,-0.0,8.59,1.0,0.6,-19.4,-6.67,30.0,-6.1,6.1,56.0,60.0
2015-12-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.7,2.8,7.6,3.0,30.0,51,-27.2,9.5,1,30.0,0.0,3.0,60.0,0.0,37.1,57.7,-5.0,-7.14,3,351,-201.0,0.1,11.39,-7.74,1.04,-5.74,-7.8,60.5,23.0,-20.1,21.28,10.0,2.0,0.6,-19.4,-6.67,29.9,-7.8,-0.6,0.0,60.0
2015-12-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.3,1.7,2.5,10.0,0.0,51,-27.2,15.0,1,30.0,30.0,3.0,60.0,7.6,0.0,60.2,-6.43,-10.0,4,352,-0.0,10.0,4.79,-8.09,-5.21,-7.63,-6.7,61.5,6.0,-133.0,4.25,4.63,1.0,0.6,-19.4,-7.1,-10.0,-6.7,2.8,3.0,60.0
2015-12-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-17.2,-12.8,14.2,175.0,30.0,51,-27.2,4.4,1,0.0,30.0,4.0,90.0,2.5,7.6,74.4,-8.17,-14.86,5,353,-516.0,5.65,0.89,-8.66,-8.54,-10.02,-13.3,75.7,6.0,-3010.0,-181.76,1.24,1.0,0.6,-19.4,-7.75,24.35,-13.3,1.7,10.0,90.0
2015-12-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-20.0,-5.6,3.3,41.0,80.0,51,-27.2,14.4,1,30.0,0.0,5.0,170.0,14.2,2.5,74.4,-10.16,-18.32,6,354,-1600.0,0.51,-1.91,-8.96,-11.04,-12.52,-17.2,79.0,6.0,-820.0,-18.48,-2.56,1.0,0.6,-20.0,-8.54,79.49,-17.2,-12.8,175.0,170.0
2015-12-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.2,-0.6,1.5,15.0,80.0,52,-27.8,6.6,1,80.0,30.0,6.0,250.0,3.3,14.2,66.2,-11.19,-18.32,0,355,-576.0,0.19,10.89,-8.83,1.63,-11.19,-20.0,80.5,6.0,-108.0,-0.9,9.37,1.0,0.6,-20.0,-8.45,79.81,-20.0,-5.6,41.0,250.0
2015-12-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-3.3,1.1,24.4,13.0,80.0,52,-27.8,4.4,1,80.0,80.0,6.0,330.0,1.5,3.3,53.5,-10.79,-18.32,1,356,-264.0,0.16,14.79,-8.55,5.25,-9.22,-7.2,104.9,62.0,-42.9,26.84,12.87,1.0,0.6,-20.0,-8.12,79.84,-7.2,-0.6,15.0,330.0
2015-12-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-1.1,3.3,4.8,0.0,30.0,52,-27.8,4.4,0,80.0,80.0,6.0,330.0,24.4,1.5,58.3,-9.83,-18.32,2,357,-33.0,0.0,16.99,-7.94,6.84,-7.19,-3.3,109.7,62.0,-0.0,15.84,14.51,1.0,0.6,-20.0,-7.67,30.0,-3.3,1.1,13.0,330.0
2015-12-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-1.7,7.8,8.1,0.0,0.0,52,-27.8,9.5,0,30.0,80.0,5.0,300.0,4.8,24.4,58.8,-9.11,-18.32,3,358,-0.0,0.0,16.39,-7.37,5.67,-5.82,-1.1,116.5,62.0,-0.0,63.18,14.74,1.0,0.6,-20.0,-7.28,0.0,-1.1,3.3,0.0,300.0
2015-12-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-8.3,-0.6,0.0,0.0,0.0,52,-27.8,7.7,0,0.0,30.0,4.0,300.0,8.1,4.8,56.3,-8.4,-18.32,4,359,-0.0,0.0,9.79,-7.16,-1.14,-6.44,-1.7,116.5,69.0,-0.0,-0.0,9.38,1.0,0.6,-20.0,-7.35,0.0,-1.7,7.8,0.0,300.0
2015-12-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.6,-3.3,1.0,5.0,0.0,52,-27.8,7.3,1,0.0,0.0,4.0,270.0,0.0,8.1,43.1,-7.46,-14.36,5,360,-0.0,5.0,7.49,-7.31,-3.29,-7.48,-8.3,117.5,244.0,-53.0,-3.3,7.77,2.0,0.6,-20.0,-7.56,-5.0,-8.3,-0.6,0.0,270.0
2015-12-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.0,0.0,18.5,25.0,0.0,52,-27.8,15.0,1,0.0,0.0,4.0,190.0,1.0,0.0,58.3,-6.74,-12.36,6,361,-0.0,25.0,3.09,-7.81,-7.19,-9.36,-10.6,132.7,285.0,-375.0,0.0,2.91,1.0,0.6,-20.0,-8.04,-25.0,-10.6,-3.3,5.0,190.0
2015-12-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.9,-9.4,1.0,13.0,30.0,53,-30.0,14.5,1,0.0,0.0,4.0,140.0,18.5,1.0,57.8,-9.13,-18.56,0,362,-717.0,0.42,-5.81,-8.3,-15.6,-12.99,-15.0,124.0,300.0,-310.7,-9.4,-7.12,1.0,0.6,-23.9,-9.06,29.58,-15.0,0.0,25.0,140.0
2015-12-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-17.2,-5.6,17.8,112.0,80.0,53,-30.0,11.6,1,30.0,0.0,4.0,140.0,1.0,18.5,51.2,-11.11,-19.88,1,363,-1376.0,1.38,0.89,-8.3,-8.9,-14.05,-23.9,104.7,257.0,-1926.4,-99.68,-0.76,1.0,0.6,-23.9,-9.59,78.62,-23.9,-9.4,13.0,140.0
2015-12-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-8.3,-1.7,4.1,18.0,100.0,53,-30.0,6.6,1,80.0,30.0,5.0,210.0,17.8,1.0,50.5,-12.14,-19.88,2,364,-830.0,0.18,9.79,-8.15,-0.15,-12.61,-17.2,108.8,257.0,-149.4,-6.97,10.27,1.0,0.6,-23.9,-9.5,99.82,-17.2,-5.6,112.0,210.0
2015-12-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-12.8,-3.9,4.8,25.0,130.0,53,-30.0,8.9,1,100.0,80.0,6.0,340.0,4.1,17.8,47.2,-13.73,-19.88,3,365,-1664.0,0.19,5.29,-8.31,-4.49,-12.66,-8.3,106.0,254.0,-320.0,-18.72,4.79,1.0,0.6,-23.9,-9.72,129.81,-8.3,-1.7,18.0,340.0
2016-01-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-12.2,9.1,104.0,130.0,53,-30.0,3.9,1,130.0,100.0,7.0,470.0,4.8,4.1,56.3,-14.84,-19.88,4,1,-2093.0,0.79,1.99,-8.87,-7.23,-13.52,-12.8,112.6,244.0,-1674.4,-111.02,1.29,1.0,0.0,-23.9,-10.13,129.21,-12.8,-3.9,25.0,470.0
2016-01-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-13.3,5.3,58.0,180.0,53,-30.0,2.8,1,130.0,130.0,7.0,650.0,9.1,4.8,60.6,-15.63,-19.88,5,2,-2898.0,0.32,1.99,-9.05,-7.05,-14.16,-16.1,103.7,74.0,-933.8,-70.49,1.77,1.0,0.0,-23.9,-10.51,179.68,-16.1,-12.2,104.0,650.0
2016-01-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-10.6,4.1,56.0,180.0,53,-30.0,5.5,1,180.0,130.0,7.0,830.0,5.3,9.1,46.2,-15.79,-19.88,6,3,-2898.0,0.31,1.99,-9.24,-6.86,-14.65,-16.1,104.5,58.0,-901.6,-43.46,0.94,1.0,0.0,-23.9,-10.87,179.69,-16.1,-13.3,58.0,830.0
2016-01-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-22.8,-15.0,0.3,3.0,200.0,1,-27.8,7.8,1,180.0,180.0,7.0,1000.0,4.1,5.3,45.5,-15.63,-19.44,0,4,-4560.0,0.01,-4.71,-9.72,-13.08,-16.69,-16.1,103.3,56.0,-68.4,-4.5,-5.17,1.0,0.0,-23.9,-11.64,199.99,-16.1,-10.6,56.0,1000.0
2016-01-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-21.7,-12.8,0.0,0.0,200.0,1,-27.8,8.9,0,200.0,180.0,6.0,1120.0,0.3,4.1,27.7,-16.27,-22.14,1,5,-4340.0,0.0,-3.61,-10.37,-11.33,-17.94,-22.8,78.9,155.0,-0.0,-0.0,-2.54,1.0,0.0,-23.9,-12.29,200.0,-22.8,-15.0,3.0,1120.0
2016-01-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-14.4,-9.4,0.0,0.0,180.0,1,-27.8,5.0,0,200.0,200.0,5.0,1200.0,0.0,0.3,23.6,-17.14,-22.14,2,6,-2592.0,0.0,3.69,-10.66,-3.74,-17.05,-21.7,74.1,173.0,-0.0,-0.0,4.06,1.0,0.0,-23.9,-12.43,180.0,-21.7,-12.8,0.0,1200.0
2016-01-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.0,-3.3,0.0,0.0,180.0,1,-27.8,6.7,0,180.0,200.0,4.0,1250.0,0.0,0.0,18.8,-16.74,-22.14,3,7,-1800.0,0.0,8.09,-10.77,0.77,-15.29,-14.4,66.0,198.0,-0.0,-0.0,9.19,1.0,0.0,-23.9,-12.27,180.0,-14.4,-9.4,0.0,1250.0
2016-01-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.1,-1.1,0.0,0.0,180.0,1,-27.8,5.0,0,180.0,180.0,3.0,1300.0,0.0,0.0,9.7,-15.31,-22.14,4,8,-1098.0,0.0,11.99,-10.75,4.65,-12.99,-10.0,66.0,302.0,-0.0,-0.0,14.09,1.0,0.0,-23.9,-11.87,180.0,-10.0,-3.3,0.0,1300.0
2016-01-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.7,-2.2,0.3,3.0,180.0,1,-27.8,4.5,1,180.0,180.0,3.0,1300.0,0.0,0.0,4.7,-13.97,-22.14,5,9,-1206.0,0.02,11.39,-10.83,4.13,-11.42,-6.1,65.3,355.0,-20.1,-0.66,12.54,5.0,0.0,-23.9,-11.54,179.98,-6.1,-1.1,0.0,1300.0
2016-01-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-5.6,1.7,35.6,46.0,180.0,1,-27.8,7.3,1,180.0,180.0,3.0,1300.0,0.3,0.0,36.2,-12.47,-22.14,6,10,-1008.0,0.25,12.49,-10.91,5.31,-9.96,-6.7,82.4,386.0,-257.6,60.52,13.87,1.0,0.0,-23.9,-11.16,179.75,-6.7,-2.2,3.0,1300.0
2016-01-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-22.8,-5.0,3.6,38.0,200.0,2,-30.6,17.8,1,180.0,180.0,3.0,1300.0,35.6,0.3,39.5,-12.47,-22.14,0,11,-4560.0,0.19,-4.71,-11.5,-11.3,-13.17,-5.6,85.0,376.0,-866.4,-18.0,-3.38,1.0,0.0,-23.9,-11.91,199.81,-5.6,1.7,46.0,1300.0
2016-01-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-22.8,-12.8,10.9,140.0,230.0,2,-30.6,10.0,1,200.0,180.0,4.0,1330.0,3.6,35.6,50.4,-12.63,-22.8,1,12,-5244.0,0.61,-4.71,-12.06,-10.74,-15.58,-22.8,78.1,264.0,-3192.0,-139.52,-4.23,1.0,0.0,-23.9,-12.61,229.39,-22.8,-5.0,38.0,1330.0
2016-01-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-26.1,-15.0,7.4,69.0,360.0,2,-30.6,11.1,1,230.0,200.0,5.0,1510.0,10.9,3.6,57.8,-14.3,-24.12,2,13,-9396.0,0.19,-8.01,-12.93,-13.17,-18.21,-22.8,81.4,246.0,-1800.9,-111.0,-8.17,1.0,-1.1,-26.1,-13.48,359.81,-22.8,-12.8,140.0,1510.0
2016-01-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-26.1,-18.9,2.0,25.0,360.0,2,-30.6,7.2,1,360.0,230.0,6.0,1690.0,7.4,10.9,59.8,-16.6,-26.1,3,14,-9396.0,0.07,-8.01,-13.59,-12.51,-20.18,-26.1,78.6,221.0,-652.5,-37.8,-7.19,1.0,-1.1,-26.1,-14.29,359.93,-26.1,-15.0,69.0,1690.0
2016-01-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-20.0,-3.9,0.0,0.0,330.0,2,-30.6,16.1,0,360.0,360.0,6.0,1840.0,2.0,7.4,59.8,-18.59,-26.1,4,15,-6600.0,0.0,-1.91,-14.0,-6.0,-20.14,-26.1,69.5,117.0,-0.0,-0.0,-0.23,1.0,-1.1,-26.1,-14.66,330.0,-26.1,-18.9,25.0,1840.0
2016-01-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-11.1,-3.9,13.0,132.0,360.0,2,-30.6,7.2,1,330.0,360.0,6.0,2020.0,0.0,2.0,72.5,-19.21,-26.1,5,16,-3996.0,0.37,6.99,-14.15,3.05,-17.88,-20.0,77.2,62.0,-1465.2,-50.7,9.64,2.0,-1.1,-26.1,-14.43,359.63,-20.0,-3.9,0.0,2020.0
2016-01-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-17.2,-10.6,2.0,25.0,410.0,2,-30.6,6.6,1,360.0,330.0,6.0,2250.0,13.0,0.0,38.9,-20.87,-26.1,6,17,-7052.0,0.06,0.89,-14.28,-2.92,-17.71,-11.1,75.1,52.0,-430.0,-21.2,3.39,1.0,-1.1,-26.1,-14.61,409.94,-11.1,-3.9,132.0,2250.0
2016-01-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-27.2,-12.8,8.6,137.0,430.0,3,-30.95,14.4,1,410.0,360.0,6.0,2480.0,2.0,13.0,43.9,-21.5,-26.54,0,18,-11696.0,0.32,-9.11,-14.61,-12.59,-20.08,-17.2,83.4,87.0,-3726.4,-110.08,-7.68,1.0,-1.1,-27.2,-15.42,429.68,-17.2,-10.6,25.0,2480.0
2016-01-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-30.0,-22.8,0.0,0.0,410.0,3,-30.95,7.2,0,430.0,410.0,5.0,2660.0,8.6,2.0,33.0,-22.53,-28.32,1,19,-12300.0,0.0,-11.91,-14.94,-15.06,-22.56,-27.2,83.4,227.0,-0.0,-0.0,-10.78,1.0,-1.1,-30.0,-16.36,410.0,-27.2,-12.8,137.0,2660.0
2016-01-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.3,-17.8,0.3,3.0,380.0,3,-30.95,5.5,1,410.0,430.0,5.0,2680.0,0.0,8.6,25.9,-22.13,-28.32,2,20,-8854.0,0.01,-5.21,-15.48,-7.82,-22.75,-30.0,83.7,296.0,-69.9,-5.34,-3.63,2.0,-1.1,-30.0,-16.81,379.99,-30.0,-22.8,0.0,2680.0
2016-01-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.9,-20.0,0.0,0.0,380.0,3,-30.95,3.9,0,380.0,410.0,4.0,2700.0,0.3,0.0,23.9,-21.81,-28.32,3,21,-9082.0,0.0,-5.81,-16.17,-7.73,-23.03,-23.3,83.7,321.0,-0.0,-0.0,-3.44,2.0,-1.1,-30.0,-17.27,380.0,-23.3,-17.8,3.0,2700.0
2016-01-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.9,-11.1,0.0,0.0,380.0,3,-30.95,12.8,0,380.0,380.0,4.0,2750.0,0.0,0.3,23.9,-22.37,-28.32,4,22,-9082.0,0.0,-5.81,-16.93,-6.97,-23.25,-23.9,83.7,321.0,-0.0,-0.0,-4.48,2.0,-1.7,-30.0,-17.7,380.0,-23.9,-20.0,0.0,2750.0
2016-01-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.0,-10.6,0.0,0.0,380.0,3,-30.95,4.4,0,380.0,380.0,3.0,2770.0,0.0,0.0,10.9,-22.93,-28.32,5,23,-5700.0,0.0,3.09,-17.37,2.37,-21.19,-23.9,83.4,450.0,-0.0,-0.0,3.31,2.0,-5.6,-30.0,-17.52,380.0,-23.9,-11.1,0.0,2770.0
2016-01-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-8.3,0.3,13.0,380.0,3,-30.95,7.8,1,380.0,380.0,3.0,2740.0,0.0,0.0,9.2,-22.77,-28.32,6,24,-6118.0,0.03,1.99,-17.63,1.53,-19.92,-15.0,48.1,429.0,-209.3,-2.49,2.46,4.0,-5.6,-30.0,-17.43,379.97,-15.0,-10.6,0.0,2740.0
2016-01-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-6.7,0.3,8.0,410.0,4,-30.0,9.4,1,380.0,380.0,3.0,2720.0,0.3,0.0,0.9,-21.19,-26.34,0,25,-6601.0,0.02,1.99,-17.81,1.71,-18.96,-16.1,44.8,528.0,-128.8,-2.01,3.36,1.0,-5.6,-30.0,-17.35,409.98,-16.1,-8.3,13.0,2720.0
2016-01-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-9.4,-2.2,2.0,10.0,410.0,4,-30.0,7.2,1,410.0,380.0,4.0,2720.0,0.3,0.3,2.9,-18.24,-23.9,1,26,-3854.0,0.02,8.69,-17.63,8.23,-16.57,-16.1,35.9,388.0,-94.0,-4.4,10.19,1.0,-5.6,-30.0,-16.83,409.98,-16.1,-6.7,8.0,2720.0
2016-01-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-17.8,-8.9,4.6,33.0,410.0,4,-30.0,8.9,1,410.0,410.0,4.0,2750.0,2.0,0.3,7.2,-17.46,-23.9,2,27,-7298.0,0.08,0.29,-17.42,-0.38,-16.88,-9.4,33.1,322.0,-587.4,-40.94,1.46,1.0,-5.6,-30.0,-16.89,409.92,-9.4,-2.2,10.0,2750.0
2016-01-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-8.9,0.0,0.0,410.0,4,-30.0,7.2,0,410.0,410.0,4.0,2780.0,4.6,2.0,7.2,-16.34,-20.24,3,28,-6601.0,0.0,1.99,-17.39,1.29,-16.68,-17.8,31.1,297.0,-0.0,-0.0,3.55,1.0,-5.6,-30.0,-16.84,410.0,-17.8,-8.9,33.0,2780.0
2016-01-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.3,-8.3,7.9,94.0,410.0,4,-30.0,5.0,1,410.0,410.0,5.0,2810.0,0.0,4.6,15.1,-14.83,-16.78,4,29,-5453.0,0.23,4.79,-17.55,4.25,-15.84,-16.1,39.0,297.0,-1250.2,-65.57,6.57,2.0,-5.6,-30.0,-16.61,409.77,-16.1,-8.9,0.0,2810.0
2016-01-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.0,-6.7,4.6,30.0,430.0,4,-30.0,8.3,1,410.0,410.0,6.0,2860.0,7.9,0.0,19.7,-14.83,-16.78,5,30,-6450.0,0.07,3.09,-17.63,2.63,-15.63,-13.3,30.6,165.0,-450.0,-30.82,5.55,1.0,-5.6,-30.0,-16.51,429.93,-13.3,-8.3,94.0,2860.0
